sku_name,op_name,provider,arg_type,world_size,dtype,batch_size,dim_size,latency(us),algo_size(B),bus_size(B),algo_bw(GB/s),bus_bw(GB/s),kernels,algo_bw_sum(GB/s),bus_bw_sum(GB/s),latency_list(us),algo_bw_list(GB/s),bus_bw_list(GB/s)
Intel(R) Graphics [0xe211],host2device,torch,default,4,float32,32768,1024,10197.208,134217728,134217728,13.218,13.218,[],52.872,52.872,"[9532.918, 9534.689, 10877.436, 10843.79]","[14.079, 14.077, 12.339, 12.377]","[14.079, 14.077, 12.339, 12.377]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,float32,65536,1024,14977.542,268435456,268435456,17.943,17.943,[],71.773,71.773,"[14473.14, 14458.264, 15475.03, 15503.733]","[18.547, 18.566, 17.346, 17.314]","[18.547, 18.566, 17.346, 17.314]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,float32,131072,1024,24798.984,536870912,536870912,21.681,21.681,[],86.724,86.724,"[23860.199, 23836.501, 25738.454, 25760.78]","[22.501, 22.523, 20.859, 20.841]","[22.501, 22.523, 20.859, 20.841]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,float32,262144,1024,43627.789,1073741824,1073741824,24.625,24.625,[],98.501,98.501,"[42465.812, 42740.989, 44615.568, 44688.788]","[25.285, 25.122, 24.067, 24.027]","[25.285, 25.122, 24.067, 24.027]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,float32,524288,1024,81113.944,2147483648,2147483648,26.497,26.497,[],105.987,105.987,"[78853.532, 78730.651, 83405.453, 83466.141]","[27.234, 27.276, 25.748, 25.729]","[27.234, 27.276, 25.748, 25.729]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,float32,1048576,1024,158034.154,4294967296,4294967296,27.184,27.184,[],108.738,108.738,"[155568.797, 155397.846, 160576.483, 160593.49]","[27.608, 27.639, 26.747, 26.744]","[27.608, 27.639, 26.747, 26.744]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,float32,2097152,1024,313273.984,8589934592,8589934592,27.422,27.422,[],109.687,109.687,"[310880.296, 310529.95, 315815.619, 315870.072]","[27.631, 27.662, 27.199, 27.195]","[27.631, 27.662, 27.199, 27.195]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,float16,1,1024,16.382,2048,2048,0.125,0.125,[],0.501,0.501,"[15.759, 16.855, 16.04, 16.874]","[0.13, 0.122, 0.128, 0.121]","[0.13, 0.122, 0.128, 0.121]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,float16,2,1024,16.555,4096,4096,0.247,0.247,[],0.99,0.99,"[16.315, 16.472, 16.321, 17.11]","[0.251, 0.249, 0.251, 0.239]","[0.251, 0.249, 0.251, 0.239]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,float16,4,1024,17.08,8192,8192,0.48,0.48,[],1.919,1.919,"[16.968, 16.758, 17.054, 17.54]","[0.483, 0.489, 0.48, 0.467]","[0.483, 0.489, 0.48, 0.467]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,float16,8,1024,17.721,16384,16384,0.925,0.925,[],3.699,3.699,"[17.42, 17.741, 17.557, 18.168]","[0.941, 0.923, 0.933, 0.902]","[0.941, 0.923, 0.933, 0.902]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,float16,16,1024,19.205,32768,32768,1.707,1.707,[],6.829,6.829,"[18.76, 18.782, 19.646, 19.633]","[1.747, 1.745, 1.668, 1.669]","[1.747, 1.745, 1.668, 1.669]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,float16,32,1024,23.139,65536,65536,2.84,2.84,[],11.358,11.358,"[22.15, 21.827, 24.496, 24.085]","[2.959, 3.003, 2.675, 2.721]","[2.959, 3.003, 2.675, 2.721]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,float16,64,1024,29.68,131072,131072,4.455,4.455,[],17.819,17.819,"[27.841, 26.184, 31.936, 32.758]","[4.708, 5.006, 4.104, 4.001]","[4.708, 5.006, 4.104, 4.001]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,float16,128,1024,51.258,262144,262144,5.135,5.135,[],20.541,20.541,"[48.095, 47.897, 55.038, 54.002]","[5.451, 5.473, 4.763, 4.854]","[5.451, 5.473, 4.763, 4.854]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,float16,256,1024,81.717,524288,524288,6.572,6.572,[],26.289,26.289,"[66.887, 71.695, 93.975, 94.311]","[7.838, 7.313, 5.579, 5.559]","[7.838, 7.313, 5.579, 5.559]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,float16,512,1024,166.977,1048576,1048576,6.28,6.28,[],25.122,25.122,"[164.138, 168.716, 168.554, 166.5]","[6.388, 6.215, 6.221, 6.298]","[6.388, 6.215, 6.221, 6.298]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,float16,1024,1024,294.264,2097152,2097152,7.13,7.13,[],28.518,28.518,"[288.655, 288.067, 300.608, 299.725]","[7.265, 7.28, 6.976, 6.997]","[7.265, 7.28, 6.976, 6.997]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,float16,2048,1024,516.503,4194304,4194304,8.185,8.185,[],32.739,32.739,"[455.927, 490.017, 559.902, 560.166]","[9.2, 8.56, 7.491, 7.488]","[9.2, 8.56, 7.491, 7.488]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,float16,4096,1024,1031.393,8388608,8388608,8.133,8.133,[],32.534,32.534,"[1029.962, 1032.155, 1031.104, 1032.35]","[8.145, 8.127, 8.136, 8.126]","[8.145, 8.127, 8.136, 8.126]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,float16,8192,1024,2021.182,16777216,16777216,8.301,8.301,[],33.204,33.204,"[1996.998, 2018.345, 2038.176, 2031.211]","[8.401, 8.312, 8.231, 8.26]","[8.401, 8.312, 8.231, 8.26]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,float16,16384,1024,3478.553,33554432,33554432,9.655,9.655,[],38.62,38.62,"[3558.501, 3607.99, 3374.125, 3373.598]","[9.429, 9.3, 9.945, 9.946]","[9.429, 9.3, 9.945, 9.946]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,float16,32768,1024,5364.685,67108864,67108864,12.585,12.585,[],50.34,50.34,"[5777.354, 5783.528, 4962.683, 4935.175]","[11.616, 11.603, 13.523, 13.598]","[11.616, 11.603, 13.523, 13.598]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,float16,65536,1024,8261.31,134217728,134217728,16.255,16.255,[],65.018,65.018,"[8071.444, 8092.748, 8456.392, 8424.658]","[16.629, 16.585, 15.872, 15.932]","[16.629, 16.585, 15.872, 15.932]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,float16,131072,1024,12860.937,268435456,268435456,20.89,20.89,[],83.562,83.562,"[12480.725, 12477.931, 13239.798, 13245.293]","[21.508, 21.513, 20.275, 20.266]","[21.508, 21.513, 20.275, 20.266]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,float16,262144,1024,22421.433,536870912,536870912,23.954,23.954,[],95.815,95.815,"[22006.16, 21965.222, 22845.95, 22868.4]","[24.396, 24.442, 23.5, 23.477]","[24.396, 24.442, 23.5, 23.477]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,float16,524288,1024,41853.632,1073741824,1073741824,25.655,25.655,[],102.621,102.621,"[42128.157, 41650.3, 41831.193, 41804.878]","[25.488, 25.78, 25.668, 25.685]","[25.488, 25.78, 25.668, 25.685]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,float16,1048576,1024,80583.098,2147483648,2147483648,26.658,26.658,[],106.632,106.632,"[79170.949, 79081.581, 82036.478, 82043.382]","[27.125, 27.155, 26.177, 26.175]","[27.125, 27.155, 26.177, 26.175]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,float16,2097152,1024,158028.413,4294967296,4294967296,27.182,27.182,[],108.727,108.727,"[156405.272, 156221.248, 159733.562, 159753.57]","[27.461, 27.493, 26.888, 26.885]","[27.461, 27.493, 26.888, 26.885]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,bfloat16,1,1024,15.848,2048,2048,0.129,0.129,[],0.517,0.517,"[15.976, 15.749, 15.52, 16.146]","[0.128, 0.13, 0.132, 0.127]","[0.128, 0.13, 0.132, 0.127]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,bfloat16,2,1024,16.317,4096,4096,0.251,0.251,[],1.004,1.004,"[16.366, 16.121, 16.325, 16.455]","[0.25, 0.254, 0.251, 0.249]","[0.25, 0.254, 0.251, 0.249]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,bfloat16,4,1024,16.898,8192,8192,0.485,0.485,[],1.94,1.94,"[16.651, 17.113, 16.933, 16.894]","[0.492, 0.479, 0.484, 0.485]","[0.492, 0.479, 0.484, 0.485]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,bfloat16,8,1024,18.439,16384,16384,0.89,0.89,[],3.562,3.562,"[17.355, 18.71, 19.627, 18.063]","[0.944, 0.876, 0.835, 0.907]","[0.944, 0.876, 0.835, 0.907]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,bfloat16,16,1024,18.87,32768,32768,1.738,1.738,[],6.951,6.951,"[18.337, 19.424, 19.303, 18.417]","[1.787, 1.687, 1.698, 1.779]","[1.787, 1.687, 1.698, 1.779]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,bfloat16,32,1024,21.538,65536,65536,3.045,3.045,[],12.178,12.178,"[21.125, 22.156, 21.862, 21.008]","[3.102, 2.958, 2.998, 3.12]","[3.102, 2.958, 2.998, 3.12]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,bfloat16,64,1024,28.43,131072,131072,4.644,4.644,[],18.578,18.578,"[24.764, 27.868, 30.573, 30.515]","[5.293, 4.703, 4.287, 4.295]","[5.293, 4.703, 4.287, 4.295]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,bfloat16,128,1024,40.044,262144,262144,6.634,6.634,[],26.535,26.535,"[44.735, 43.967, 33.831, 37.644]","[5.86, 5.962, 7.749, 6.964]","[5.86, 5.962, 7.749, 6.964]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,bfloat16,256,1024,89.147,524288,524288,5.888,5.888,[],23.551,23.551,"[85.11, 87.664, 92.263, 91.55]","[6.16, 5.981, 5.683, 5.727]","[6.16, 5.981, 5.683, 5.727]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,bfloat16,512,1024,163.091,1048576,1048576,6.431,6.431,[],25.722,25.722,"[160.106, 161.775, 165.592, 164.893]","[6.549, 6.482, 6.332, 6.359]","[6.549, 6.482, 6.332, 6.359]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,bfloat16,1024,1024,286.49,2097152,2097152,7.324,7.324,[],29.296,29.296,"[279.154, 281.088, 292.233, 293.483]","[7.513, 7.461, 7.176, 7.146]","[7.513, 7.461, 7.176, 7.146]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,bfloat16,2048,1024,532.326,4194304,4194304,7.879,7.879,[],31.517,31.517,"[531.192, 531.719, 533.183, 533.208]","[7.896, 7.888, 7.867, 7.866]","[7.896, 7.888, 7.867, 7.866]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,bfloat16,4096,1024,1010.072,8388608,8388608,8.307,8.307,[],33.228,33.228,"[987.78, 1000.062, 1029.096, 1023.348]","[8.492, 8.388, 8.151, 8.197]","[8.492, 8.388, 8.151, 8.197]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,bfloat16,8192,1024,2022.35,16777216,16777216,8.299,8.299,[],33.196,33.196,"[2046.875, 2071.155, 1986.741, 1984.63]","[8.197, 8.1, 8.445, 8.454]","[8.197, 8.1, 8.445, 8.454]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,bfloat16,16384,1024,3484.113,33554432,33554432,9.631,9.631,[],38.523,38.523,"[3467.825, 3464.408, 3503.298, 3500.921]","[9.676, 9.685, 9.578, 9.584]","[9.676, 9.685, 9.578, 9.584]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,bfloat16,32768,1024,5530.399,67108864,67108864,12.138,12.138,[],48.553,48.553,"[5647.118, 5610.101, 5438.12, 5426.258]","[11.884, 11.962, 12.34, 12.367]","[11.884, 11.962, 12.34, 12.367]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,bfloat16,65536,1024,8271.85,134217728,134217728,16.271,16.271,[],65.086,65.086,"[7842.596, 7825.354, 8697.838, 8721.611]","[17.114, 17.152, 15.431, 15.389]","[17.114, 17.152, 15.431, 15.389]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,bfloat16,131072,1024,12821.196,268435456,268435456,20.948,20.948,[],83.793,83.793,"[13132.808, 13111.057, 12521.259, 12519.659]","[20.44, 20.474, 21.438, 21.441]","[20.44, 20.474, 21.438, 21.441]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,bfloat16,262144,1024,22326.698,536870912,536870912,24.08,24.08,[],96.319,96.319,"[23183.954, 23139.704, 21500.67, 21482.466]","[23.157, 23.201, 24.97, 24.991]","[23.157, 23.201, 24.97, 24.991]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,bfloat16,524288,1024,41728.452,1073741824,1073741824,25.754,25.754,[],103.015,103.015,"[40539.864, 40491.119, 42777.232, 43105.591]","[26.486, 26.518, 25.101, 24.91]","[26.486, 26.518, 25.101, 24.91]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,bfloat16,1048576,1024,80535.934,2147483648,2147483648,26.67,26.67,[],106.681,106.681,"[79478.438, 79383.769, 81623.559, 81657.97]","[27.02, 27.052, 26.31, 26.299]","[27.02, 27.052, 26.31, 26.299]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,bfloat16,2097152,1024,158046.839,4294967296,4294967296,27.177,27.177,[],108.709,108.709,"[159468.524, 159257.869, 156708.964, 156752.0]","[26.933, 26.969, 27.407, 27.4]","[26.933, 26.969, 27.407, 27.4]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,int8,1,1024,16.527,1024,1024,0.062,0.062,[],0.248,0.248,"[16.102, 16.932, 16.536, 16.539]","[0.064, 0.06, 0.062, 0.062]","[0.064, 0.06, 0.062, 0.062]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,int8,2,1024,16.922,2048,2048,0.121,0.121,[],0.485,0.485,"[16.546, 16.24, 18.304, 16.598]","[0.124, 0.126, 0.112, 0.123]","[0.124, 0.126, 0.112, 0.123]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,int8,4,1024,17.894,4096,4096,0.229,0.229,[],0.916,0.916,"[16.977, 18.526, 18.086, 17.987]","[0.241, 0.221, 0.226, 0.228]","[0.241, 0.221, 0.226, 0.228]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,int8,8,1024,18.154,8192,8192,0.453,0.453,[],1.812,1.812,"[16.742, 17.405, 19.422, 19.046]","[0.489, 0.471, 0.422, 0.43]","[0.489, 0.471, 0.422, 0.43]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,int8,16,1024,17.821,16384,16384,0.92,0.92,[],3.679,3.679,"[17.278, 17.971, 18.214, 17.821]","[0.948, 0.912, 0.9, 0.919]","[0.948, 0.912, 0.9, 0.919]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,int8,32,1024,19.466,32768,32768,1.684,1.684,[],6.736,6.736,"[19.067, 19.207, 20.032, 19.56]","[1.719, 1.706, 1.636, 1.675]","[1.719, 1.706, 1.636, 1.675]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,int8,64,1024,22.861,65536,65536,2.869,2.869,[],11.476,11.476,"[21.919, 23.668, 22.989, 22.87]","[2.99, 2.769, 2.851, 2.866]","[2.99, 2.769, 2.851, 2.866]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,int8,128,1024,25.133,131072,131072,5.216,5.216,[],20.864,20.864,"[25.408, 25.265, 25.19, 24.668]","[5.159, 5.188, 5.203, 5.314]","[5.159, 5.188, 5.203, 5.314]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,int8,256,1024,38.869,262144,262144,6.747,6.747,[],26.989,26.989,"[39.012, 40.07, 38.574, 37.819]","[6.72, 6.542, 6.796, 6.931]","[6.72, 6.542, 6.796, 6.931]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,int8,512,1024,66.168,524288,524288,7.924,7.924,[],31.696,31.696,"[65.442, 66.026, 66.315, 66.89]","[8.011, 7.941, 7.906, 7.838]","[8.011, 7.941, 7.906, 7.838]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,int8,1024,1024,98.569,1048576,1048576,11.131,11.131,[],44.526,44.526,"[84.572, 72.647, 118.618, 118.438]","[12.399, 14.434, 8.84, 8.853]","[12.399, 14.434, 8.84, 8.853]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,int8,2048,1024,235.905,2097152,2097152,8.89,8.89,[],35.561,35.561,"[232.832, 235.733, 237.206, 237.851]","[9.007, 8.896, 8.841, 8.817]","[9.007, 8.896, 8.841, 8.817]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,int8,4096,1024,448.17,4194304,4194304,9.36,9.36,[],37.438,37.438,"[443.295, 445.094, 450.795, 453.494]","[9.462, 9.423, 9.304, 9.249]","[9.462, 9.423, 9.304, 9.249]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,int8,8192,1024,1030.294,8388608,8388608,8.142,8.142,[],32.569,32.569,"[1021.23, 1030.446, 1038.503, 1030.996]","[8.214, 8.141, 8.078, 8.136]","[8.214, 8.141, 8.078, 8.136]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,int8,16384,1024,2040.527,16777216,16777216,8.223,8.223,[],32.894,32.894,"[2051.035, 2081.942, 2007.844, 2021.286]","[8.18, 8.058, 8.356, 8.3]","[8.18, 8.058, 8.356, 8.3]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,int8,32768,1024,3472.239,33554432,33554432,9.673,9.673,[],38.692,38.692,"[3369.723, 3362.293, 3568.089, 3588.851]","[9.958, 9.98, 9.404, 9.35]","[9.958, 9.98, 9.404, 9.35]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,int8,65536,1024,5597.507,67108864,67108864,12.01,12.01,[],48.041,48.041,"[5828.953, 5835.31, 5394.158, 5331.608]","[11.513, 11.5, 12.441, 12.587]","[11.513, 11.5, 12.441, 12.587]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,int8,131072,1024,8131.731,134217728,134217728,16.581,16.581,[],66.324,66.324,"[7580.965, 7584.969, 8723.213, 8637.778]","[17.705, 17.695, 15.386, 15.538]","[17.705, 17.695, 15.386, 15.538]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,int8,262144,1024,12879.622,268435456,268435456,20.852,20.852,[],83.406,83.406,"[12609.041, 12599.07, 13157.969, 13152.409]","[21.289, 21.306, 20.401, 20.41]","[21.289, 21.306, 20.401, 20.41]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,int8,524288,1024,22467.614,536870912,536870912,23.898,23.898,[],95.59,95.59,"[22273.301, 22249.59, 22672.339, 22675.228]","[24.104, 24.129, 23.68, 23.677]","[24.104, 24.129, 23.68, 23.677]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,int8,1048576,1024,41869.801,1073741824,1073741824,25.645,25.645,[],102.578,102.578,"[41775.978, 41808.735, 41950.568, 41943.923]","[25.702, 25.682, 25.595, 25.599]","[25.702, 25.682, 25.595, 25.599]"
Intel(R) Graphics [0xe211],host2device,torch,default,4,int8,2097152,1024,80652.974,2147483648,2147483648,26.633,26.633,[],106.53,106.53,"[79457.106, 79365.891, 81884.212, 81904.687]","[27.027, 27.058, 26.226, 26.219]","[27.027, 27.058, 26.226, 26.219]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float32,1,1024,17.184,4096,4096,0.239,0.239,[],1.91,1.91,"[17.696, 16.048, 16.492, 16.183, 17.794, 17.462, 18.046, 17.751]","[0.231, 0.255, 0.248, 0.253, 0.23, 0.235, 0.227, 0.231]","[0.231, 0.255, 0.248, 0.253, 0.23, 0.235, 0.227, 0.231]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float32,2,1024,16.89,8192,8192,0.486,0.486,[],3.887,3.887,"[16.241, 16.109, 16.48, 16.112, 17.444, 17.372, 17.697, 17.667]","[0.504, 0.509, 0.497, 0.508, 0.47, 0.472, 0.463, 0.464]","[0.504, 0.509, 0.497, 0.508, 0.47, 0.472, 0.463, 0.464]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float32,4,1024,17.802,16384,16384,0.921,0.921,[],7.369,7.369,"[17.571, 17.304, 17.066, 17.356, 18.069, 18.653, 18.426, 17.974]","[0.932, 0.947, 0.96, 0.944, 0.907, 0.878, 0.889, 0.912]","[0.932, 0.947, 0.96, 0.944, 0.907, 0.878, 0.889, 0.912]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float32,8,1024,19.483,32768,32768,1.685,1.685,[],13.477,13.477,"[18.628, 18.42, 18.657, 19.243, 20.561, 20.275, 19.88, 20.197]","[1.759, 1.779, 1.756, 1.703, 1.594, 1.616, 1.648, 1.622]","[1.759, 1.779, 1.756, 1.703, 1.594, 1.616, 1.648, 1.622]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float32,16,1024,24.542,65536,65536,2.673,2.673,[],21.388,21.388,"[23.249, 23.831, 23.983, 24.682, 25.963, 25.438, 24.193, 24.998]","[2.819, 2.75, 2.733, 2.655, 2.524, 2.576, 2.709, 2.622]","[2.819, 2.75, 2.733, 2.655, 2.524, 2.576, 2.709, 2.622]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float32,32,1024,31.588,131072,131072,4.167,4.167,[],33.332,33.332,"[27.938, 30.182, 30.322, 32.766, 34.476, 32.186, 33.778, 31.058]","[4.692, 4.343, 4.323, 4.0, 3.802, 4.072, 3.88, 4.22]","[4.692, 4.343, 4.323, 4.0, 3.802, 4.072, 3.88, 4.22]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float32,64,1024,56.073,262144,262144,4.759,4.759,[],38.074,38.074,"[60.048, 60.18, 41.585, 48.37, 57.67, 56.539, 61.029, 63.161]","[4.366, 4.356, 6.304, 5.42, 4.546, 4.637, 4.295, 4.15]","[4.366, 4.356, 6.304, 5.42, 4.546, 4.637, 4.295, 4.15]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float32,128,1024,104.233,524288,524288,5.047,5.047,[],40.378,40.378,"[100.086, 97.289, 96.539, 99.357, 109.96, 112.597, 108.759, 109.277]","[5.238, 5.389, 5.431, 5.277, 4.768, 4.656, 4.821, 4.798]","[5.238, 5.389, 5.431, 5.277, 4.768, 4.656, 4.821, 4.798]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float32,256,1024,179.383,1048576,1048576,5.851,5.851,[],46.807,46.807,"[188.084, 179.572, 178.428, 187.163, 179.58, 176.174, 170.467, 175.595]","[5.575, 5.839, 5.877, 5.602, 5.839, 5.952, 6.151, 5.972]","[5.575, 5.839, 5.877, 5.602, 5.839, 5.952, 6.151, 5.972]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float32,512,1024,291.405,2097152,2097152,7.364,7.364,[],58.915,58.915,"[230.032, 219.007, 334.934, 335.756, 294.34, 295.7, 311.27, 310.202]","[9.117, 9.576, 6.261, 6.246, 7.125, 7.092, 6.737, 6.761]","[9.117, 9.576, 6.261, 6.246, 7.125, 7.092, 6.737, 6.761]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float32,1024,1024,562.886,4194304,4194304,7.46,7.46,[],59.679,59.679,"[591.08, 597.306, 557.636, 562.194, 550.899, 544.941, 553.944, 545.092]","[7.096, 7.022, 7.522, 7.461, 7.614, 7.697, 7.572, 7.695]","[7.096, 7.022, 7.522, 7.461, 7.614, 7.697, 7.572, 7.695]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float32,2048,1024,1051.898,8388608,8388608,7.988,7.988,[],63.903,63.903,"[1082.835, 1089.81, 1093.299, 1095.984, 986.713, 993.825, 1034.366, 1038.352]","[7.747, 7.697, 7.673, 7.654, 8.502, 8.441, 8.11, 8.079]","[7.747, 7.697, 7.673, 7.654, 8.502, 8.441, 8.11, 8.079]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float32,4096,1024,1896.023,16777216,16777216,8.88,8.88,[],71.04,71.04,"[2019.309, 2034.131, 1994.119, 1985.157, 1794.656, 1788.049, 1775.596, 1777.164]","[8.308, 8.248, 8.413, 8.451, 9.348, 9.383, 9.449, 9.44]","[8.308, 8.248, 8.413, 8.451, 9.348, 9.383, 9.449, 9.44]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float32,8192,1024,3239.971,33554432,33554432,10.409,10.409,[],83.274,83.274,"[3545.256, 3557.401, 3386.193, 3359.995, 3058.236, 3044.059, 2984.254, 2984.371]","[9.465, 9.432, 9.909, 9.986, 10.972, 11.023, 11.244, 11.243]","[9.465, 9.432, 9.909, 9.986, 10.972, 11.023, 11.244, 11.243]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float32,16384,1024,4968.307,67108864,67108864,13.631,13.631,[],109.049,109.049,"[5663.486, 5629.558, 5156.701, 5170.996, 4429.567, 4374.444, 4661.827, 4659.875]","[11.849, 11.921, 13.014, 12.978, 15.15, 15.341, 14.395, 14.401]","[11.849, 11.921, 13.014, 12.978, 15.15, 15.341, 14.395, 14.401]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float32,32768,1024,7530.106,134217728,134217728,18.19,18.19,[],145.523,145.523,"[6211.983, 6200.942, 9230.614, 9274.101, 7477.278, 7456.068, 7182.411, 7207.448]","[21.606, 21.645, 14.54, 14.472, 17.95, 18.001, 18.687, 18.622]","[21.606, 21.645, 14.54, 14.472, 17.95, 18.001, 18.687, 18.622]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float32,65536,1024,12529.759,268435456,268435456,21.461,21.461,[],171.69,171.69,"[12860.978, 12908.525, 13164.619, 13229.292, 11947.606, 11985.103, 12062.65, 12079.297]","[20.872, 20.795, 20.391, 20.291, 22.468, 22.397, 22.253, 22.223]","[20.872, 20.795, 20.391, 20.291, 22.468, 22.397, 22.253, 22.223]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float32,131072,1024,22184.635,536870912,536870912,24.21,24.21,[],193.677,193.677,"[22649.745, 22607.301, 22091.732, 22086.266, 22609.801, 22382.124, 21518.069, 21532.044]","[23.703, 23.748, 24.302, 24.308, 23.745, 23.987, 24.95, 24.934]","[23.703, 23.748, 24.302, 24.308, 23.745, 23.987, 24.95, 24.934]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float32,262144,1024,41400.111,1073741824,1073741824,25.954,25.954,[],207.635,207.635,"[41335.174, 41278.121, 42166.853, 42185.965, 42571.307, 42369.888, 39623.546, 39670.037]","[25.976, 26.012, 25.464, 25.453, 25.222, 25.342, 27.099, 27.067]","[25.976, 26.012, 25.464, 25.453, 25.222, 25.342, 27.099, 27.067]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float32,524288,1024,80290.491,2147483648,2147483648,26.747,26.747,[],213.978,213.978,"[80697.714, 80320.636, 80261.786, 80495.839, 79587.539, 79505.248, 80693.54, 80761.623]","[26.611, 26.736, 26.756, 26.678, 26.983, 27.011, 26.613, 26.59]","[26.611, 26.736, 26.756, 26.678, 26.983, 27.011, 26.613, 26.59]"
Intel(R) Graphics [0xe211],host2device,torch,default,8,float32,1048576,1024,157903.62,4294967296,4294967296,27.203,27.203,[],217.627,217.627,"[159242.579, 159063.699, 156700.202, 156738.519, 155761.924, 155661.304, 159954.676, 160106.06]","[26.971, 27.002, 27.409, 27.402, 27.574, 27.592, 26.851, 26.826]","[26.971, 27.002, 27.409, 27.402, 27.574, 27.592, 26.851, 26.826]"
